created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,mention_username
Fri Feb 17 10:22:34 +0000 2023,1626527517728247809,Mohon maaf pak @ganjarpranowo mau tanya.. Kenapa kalau di Acaranya pak @aniesbaswedan ada doorprizenya seakan2 merupakan kejahatan terbesar diatas muka bumi. Tapi kalau diacaranya pak Ganjar ada Doorpizenya seakan2 perbuatan baik diatas muka bumi. Kenapa bisa beda gitu pak ya? https://t.co/D1U8i3edzX,27,220,475,1722,in,2905814730,1626527517728247809,abu_waras,https://twitter.com/abu_waras/status/1626527517728247809,"ganjarpranowo, aniesbaswedan"
Fri Feb 17 07:42:58 +0000 2023,1626487353887051777,"Pak @ganjarpranowo jangan kemana mana dulu   Bapak kan masih Menjabat sebagai GUBERNUR jadi fokus lah dulu urus JAWA TENGAH  Musim Hujan,JAWA TENGAH Mulai Di kepung Banjir Pasca banjir pasti banyak jalan berlobang   PR Bapak banyak DI JAWA TENGAH Jadi JANGAN MIKIR PILPRES DULU ! https://t.co/N8Y74FC8Yx",19,54,282,749,in,1133311906976952320,1626487353887051777,Catatan_ali7,https://twitter.com/Catatan_ali7/status/1626487353887051777,ganjarpranowo
Fri Feb 17 07:17:41 +0000 2023,1626480989366292480,"4 Menteri (BUMN, Pendidikan, Agama dan Pariwisata) dan 2 Gubernur (Jateng dan DIY) sudah menandatangani MOU menjadikan “Prambanan Sebagai Tempat Ibadah Umat Hindu Indonesia dan Dunia”  Tapi lihatlah, dimana umat berdoa, dan dimana tamu berwisata😭  @ganjarpranowo @YaqutCQoumas https://t.co/1B803s6piI",116,267,884,3444,in,1122473264217853953,1626480989366292480,GlHindu,https://twitter.com/GlHindu/status/1626480989366292480,"ganjarpranowo, YaqutCQoumas"
Fri Feb 17 01:58:58 +0000 2023,1626400783997743104,"Seniman memang punya cara tersendiri untuk menghadapi segala macam persoalan kehidupan. Selalu saja menawarkan pandangan unik dengan cara yang asyik.   Makasih lho Mas Butet, Cak Lontong, Akbar dll sudah menyajikan hiburan yang keren, Orang-orang Berbahaya. https://t.co/4AvTCBzaS5",2,55,90,1100,in,109762193,1626400783997743104,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1626400783997743104,
Thu Feb 16 10:01:33 +0000 2023,1626159839658536961,Norwegia merupakan mitra penting bagi Indonesia di kawasan Skandinavia. Bahkan Total perdagangan kita mencapai 286 juta USD. https://t.co/EH0QtrT0Nc,3,44,75,919,in,109762193,1626159839658536961,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1626159839658536961,
Thu Feb 16 01:12:32 +0000 2023,1626026709115076609," KEDIRI BERSUARA ""  Mendeklarasikan untuk mendukung pak @ganjarpranowo menjadi presiden di 2024 .  Kereeeeeeeen👍👍👍👍👍👍 https://t.co/CF5iCFZ2gf""",8,42,110,603,in,1509370733767454721,1626026709115076609,RiaKeynou,https://twitter.com/RiaKeynou/status/1626026709115076609,ganjarpranowo
Wed Feb 15 13:12:37 +0000 2023,1625845537714085888,"Masih ingat Pak Subari yang menyumbangkan tanahnya 1.800 meter² untuk dibangun embung? Dan inilah sebagian kecil hasil yang tampak dari keikhlasan beliau.   Untuk mengenang itu, infrastruktur pertanian ini kita beri nama Embung Subari. https://t.co/Ha61bsvTuU",10,63,158,1476,in,109762193,1625845537714085888,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1625845537714085888,
Wed Feb 15 04:59:39 +0000 2023,1625721478615556096,Wah terimakasih sekali Mr. Lee Sang Deok yang menjadikan Jawa Tengah sebagai provinsi pertama dalam kunjungan kerjanya sebagai Dubes Korea Selatan untuk Indonesia. https://t.co/sJMBktzZAg,8,62,95,1017,in,109762193,1625721478615556096,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1625721478615556096,
Tue Feb 14 01:21:49 +0000 2023,1625304269393117184,"Bun, q sarapan di luar ya. 😁 https://t.co/6XOt4RFcTi",31,384,113,2396,in,109762193,1625304269393117184,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1625304269393117184,
Mon Feb 13 07:31:10 +0000 2023,1625034834157654016,"Karena perempuan harus pintar dan cerdas.  Jika tokoh pejuang perempuan ada Cut Nyak Dhien, tokoh pendidikan dan emansipasi perempuan ada RA. Kartini, maka untuk kalangan santri ada Nyai Hj. Nur Khodijah yang membuka pintu pondok pesantren untuk kaum perempuan. https://t.co/CesLgkELHT",3,40,82,1040,in,109762193,1625034834157654016,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1625034834157654016,
Mon Feb 13 03:04:51 +0000 2023,1624967811906043904,"Masyaallah. Selalu ada rasa kagum yang muncul setiap sowan kepada kiai, setiap bercengkerama dengan santri.   Meski negara kita punya banyak sekali elemen, tapi kiai dan santri jadi ujung tombak atas persatuan, perdamaian dan kemajuan negeri. https://t.co/XBJ2t1eHxx",1,54,94,986,in,109762193,1624967811906043904,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1624967811906043904,
Sun Feb 12 13:15:18 +0000 2023,1624759048620109824,YTH den @ganjarpranowo apa benar kata pendukung anda tidak kenal Noel 🙏🙏  Bantu ramaikan gaes.. https://t.co/b1E9aYzDRH,26,98,215,497,in,1006827831995711488,1624759048620109824,ekowboy2,https://twitter.com/ekowboy2/status/1624759048620109824,ganjarpranowo
Sun Feb 12 09:42:25 +0000 2023,1624705474808664064,"Karena kebahagiaan itu menular, maka semoga mempelai ini saling menularkan kebahagiaan selamanya. https://t.co/idgkwNHcvs",4,59,62,1290,in,109762193,1624705474808664064,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1624705474808664064,
Sun Feb 12 07:34:34 +0000 2023,1624673300545957888,"Give Away‼️  Senang ngobrol “tidak sengaja” dengan Pak Menteri @TjahjantoHadi dan Pak Gubernur @ganjarpranowo, dua orang keren yang saya kagumi.  Kira2 apa yang dibicarakan? 10 tebakan yang (relatif) tepat dapat #GiveAway Rp 100.000.😊  Monggo… https://t.co/NbBwH0MdMc",14,314,152,1157,in,438832278,1624673300545957888,RajaJuliAntoni,https://twitter.com/RajaJuliAntoni/status/1624673300545957888,"TjahjantoHadi, ganjarpranowo"
Sat Feb 11 14:51:45 +0000 2023,1624420932667457536,"Meski kuota pupuk untuk daerah itu menjadi kewenangan Kementerian Pertanian, tapi kita yang di daerah punya kewajiban untuk memastikan distribusi dan penjualan pupuk tepat dan cepat. https://t.co/MIpI0hPUrd",8,106,116,1178,in,109762193,1624420932667457536,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1624420932667457536,
Sat Feb 11 14:00:33 +0000 2023,1624408047593607169,"Ini Ganjar Pranowo, TEGAS soal KHILAFAH, wajib DITINDAK HABIS  Bukan memberi jawaban mutar2 saat ditanya soal HTI dan kroni2nya  Pemimpin itu harus BERSIKAP JELAS, bukan ABU2 apalagi sampai menunggangi dan ditunggangi ormas RADIKAL  Mohon maaf, PANCASILA dan NKRI itu sudah FINAL https://t.co/oQKzQOjVAs",32,538,207,1037,in,1102461866129776640,1624408047593607169,Miduk17,https://twitter.com/Miduk17/status/1624408047593607169,
Sat Feb 11 09:58:14 +0000 2023,1624347069032071169,Menanggapi 5 Tokoh di Mata Pak Anies Baswedan Yaitu  1. Ganjar Pranowo 2. Prabowo Subianto 3. Jokowi 4. Sandiaga Uno 5. AHY  di sini kita bisa tarik Kesimpulan Saat pak Anies di Wawancarai di Podcast Tidak ada satu pun ada Rasa Dendam di hati Pak Anies...Luar biasa pak Anies.. https://t.co/L0SH9m7QzB,17,58,262,738,in,1456283686312103939,1624347069032071169,Yurissa_Samosir,https://twitter.com/Yurissa_Samosir/status/1624347069032071169,
Sat Feb 11 08:09:55 +0000 2023,1624319809658978304,"Pandangan @aniesbaswedan terhadap sosok @ganjarpranowo , @prabowo , @jokowi dan @sandiuno via podcast Merry Riana https://t.co/anpTzhOi9S",16,23,134,388,in,1068371293290946561,1624319809658978304,BosPurwa,https://twitter.com/BosPurwa/status/1624319809658978304,"aniesbaswedan, ganjarpranowo, prabowo, jokowi, sandiuno"
Sat Feb 11 04:58:49 +0000 2023,1624271718071304192,Syaeful Mujani Akhirnya Buka Suara “PDIP Akan Rontok Sekalipun Mengusung Ganjar Pranowo dan Puan Maharani” https://t.co/eu1rHBU73B,32,268,270,1137,in,30201110,1624271718071304192,alisyarief,https://twitter.com/alisyarief/status/1624271718071304192,
Fri Feb 10 11:27:59 +0000 2023,1624007265924812801,Dulu saat Pilpres. Bang @Dennysiregar7 menjagokan Jokowi.. Untuk 2024 bang @Dennysiregar7 menjagokan @ganjarpranowo   Utk Jadi Ketum PSSI bang @Dennysiregar7 menjagokan @erickthohir .. Airin cuma mau bilang. Lagi² kita 1 barisan Bang☺️🇮🇩 #ButuhNyaliBukanNyala https://t.co/EmrAMbPKKV,10,30,118,633,in,228628424,1624007265924812801,AirinDatangLagi,https://twitter.com/AirinDatangLagi/status/1624007265924812801,"Dennysiregar7, Dennysiregar7, ganjarpranowo, Dennysiregar7, erickthohir"
Fri Feb 10 07:44:59 +0000 2023,1623951146409938944,"WADAS MELAWAN. Tugu perlawanan petani Wadas, Jawa Tengah, yang terancam tambang batu andesit. Meniko kados pundi Pak @ganjarpranowo? https://t.co/7g2RkD0A0O",9,19,125,418,in,336088756,1623951146409938944,faridgaban,https://twitter.com/faridgaban/status/1623951146409938944,ganjarpranowo
Fri Feb 10 02:05:29 +0000 2023,1623865707711672320,Sing tenang masszeeh. 😁 Halo Medan! https://t.co/BWNfQgWUja,10,142,104,1354,in,109762193,1623865707711672320,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1623865707711672320,
Fri Feb 10 00:50:33 +0000 2023,1623846852767645696,"MEDAN BERGEMURUH ""  Semua panggil pak @ganjarpranowo .  Pendukung GP tunjukkan pesonamu RT sekenceng2nya . https://t.co/rgjDMqJbwg""",16,141,200,530,in,1509370733767454721,1623846852767645696,RiaKeynou,https://twitter.com/RiaKeynou/status/1623846852767645696,ganjarpranowo
Thu Feb 09 14:49:47 +0000 2023,1623695660842364930,. Status Pak @ganjarpranowo itu masih Gubernur.Bukan Pengangguran seperti Anda dan ANIES yg Luntang-lantung kesana kemari Caper Carmuk. Pak @ganjarpranowo harus Fokus Bekerja. Jadi bukan Berarti tdk punya Gagasan.  Bodohnya ini Orang. https://t.co/MaoFEoovNi,40,167,121,636,in,1331140639,1623695660842364930,Chynthia_K,https://twitter.com/Chynthia_K/status/1623695660842364930,"ganjarpranowo, ganjarpranowo"
Thu Feb 09 12:22:45 +0000 2023,1623658661045506049,Mari kirim doa terbaik untuk saudara-saudara kita di Papua. Semoga diberi kekuatan dan ketabahan. https://t.co/4DTiIvmPoB,10,67,218,2229,in,109762193,1623658661045506049,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1623658661045506049,
Thu Feb 09 09:30:00 +0000 2023,1623615185545043971,GP Mania resmi bubar. Mereka beralasan Ganjar Pranowo tak punya gagasan dan realita sikapnya tidak sesuai dengan apa yang dicitrakan di medsos.  https://t.co/LeFBwyS6tB,70,84,57,331,in,4187275698,1623615185545043971,TirtoID,https://twitter.com/TirtoID/status/1623615185545043971,
Thu Feb 09 08:14:31 +0000 2023,1623596191320801280,Kopas: Immanuel Ebenezer Anggap Ganjar Pranowo Tak Punya Nyali di Pilpres 2024: Tidak Punya Gagasan. Noel hebat. wong Pangeran Tik-Tok bisa apa 😄  https://t.co/gKoLjM0cPq,17,183,281,1835,in,452992293,1623596191320801280,RamliRizal,https://twitter.com/RamliRizal/status/1623596191320801280,
Thu Feb 09 08:04:29 +0000 2023,1623593666798563330,@ganjarpranowo KORUPSI (KOMUNITAS RAMBUT UBAN DAN PUTIH SELURUH INDONESIA),5,46,39,623,in,1118695521546227712,1623573598308016128,IHendri2,https://twitter.com/IHendri2/status/1623593666798563330,ganjarpranowo
Thu Feb 09 06:44:45 +0000 2023,1623573598308016128,Saya dan Pak Bas lagi mikir keras nyari nama komunitas rambut putih nasional. Tolong bantu usulan nama dan singkatan yang keren dong https://t.co/Abg8mmd7uG,181,1917,476,6956,in,109762193,1623573598308016128,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1623573598308016128,
Thu Feb 09 05:16:25 +0000 2023,1623551368731721728,"Sepakat dgn habib kribo. Indonesia butuh pemimpin yg punya karakter seperti Jokowi, punya mental menang, tdk takut siapapun demi Indonesia, tdk seperti Anies mental budak.  Ingat 2024 pilih pemimpin yg miliki karakter seperti pak @jokowi, dan itu ada pd @ganjarpranowo bkn Anies. https://t.co/i0owzlW35a",14,114,238,815,in,154435354,1623551368731721728,ch_chotimah2,https://twitter.com/ch_chotimah2/status/1623551368731721728,"jokowi, ganjarpranowo"
Thu Feb 09 03:46:05 +0000 2023,1623528636077989891,"Sepakat dgn @MazdjoPray, Noel tdk mendukung pak @ganjarpranowo adlh hal yg kita harapkan selama ini. Terus terang sy ga mau satu barisan dgn pendukung teroris. Dan ini akan membuat dukungan kpd Ganjar makin byk, krn terbukti Ganjar tdk merangkul kelompok radikal termasuk yg bela. https://t.co/AFMTn4vlaK",24,207,268,1066,in,154435354,1623528636077989891,ch_chotimah2,https://twitter.com/ch_chotimah2/status/1623528636077989891,"MazdjoPray, ganjarpranowo"
Thu Feb 09 01:29:25 +0000 2023,1623494242990686213,"Ketemu seorang kawan selepas acara #1AbadNU , bincang santai dan seperti biasa, egaliter. He's so cool. Dia sempat membahas resolusi Fiqh Peradaban NU yang harus didukung dan diakselerasi, wa bil khusus di wilayah Jawa Tengah   Pak @ganjarpranowo , tu siempre el mejor. https://t.co/cD1OPAKvdx",8,41,148,1048,in,1619899748387000322,1623494242990686213,islah_bahrawi,https://twitter.com/islah_bahrawi/status/1623494242990686213,ganjarpranowo
Wed Feb 08 15:43:37 +0000 2023,1623346822725918722,Takutnya ketinggalan kereta seperti takutnya ditinggal dia. 😁 https://t.co/Nh0y6kz7K8,368,1097,265,3326,in,109762193,1623346822725918722,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1623346822725918722,
Wed Feb 08 14:43:32 +0000 2023,1623331703426285571,"Saya Secara Pribadi Juga Sangat Berterimakasih dengan Mas Noel .  Memang dukungan Itu Harus Di Sesuaikan Dengan Karakter Yang Didukung . Pak @ganjarpranowo tidak Cocok mendapat Dukungan Dari Mas Noel .  Suwun langsung mundur,jadi kita maju terus tidak ada sendatan lagi .😁 https://t.co/A7Q81J7gxF",23,125,312,985,in,494972033,1623331703426285571,Gus_Raharjo,https://twitter.com/Gus_Raharjo/status/1623331703426285571,ganjarpranowo
Tue Feb 07 11:40:03 +0000 2023,1622923141080301568,"#PollingILC SETELAH DI POLLING ILC SEBELUMNYA ANIES SELALU UNGGUL, MENURUT ANDA SIAPA PASANGAN YANG TEPAT UNTUK ANIES BASWEDAN? @aniesbaswedan @AgusYudhoyono @ganjarpranowo @KhofifahIP @puanmaharani_ri",70,476,465,965,in,2421762716,1622923141080301568,ILCTalkshow,https://twitter.com/ILCTalkshow/status/1622923141080301568,"aniesbaswedan, AgusYudhoyono, ganjarpranowo, KhofifahIP, puanmaharani_ri"
Tue Feb 07 10:57:57 +0000 2023,1622912544611651584,"Alhamdulillah NU sudah memasuki satu abad mau masuk abad ke dua.   Tentu tantangannya sangat luar biasa, karena NU punya pengalaman dalam berkontribusi berpartisipasi dalam pembangunan bangsa, sosial, politik, ekonomi apalagi keagamaan. #1AbadNU https://t.co/1HP5Xx8zZ2",7,41,120,1146,in,109762193,1622912544611651584,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1622912544611651584,
Tue Feb 07 09:56:43 +0000 2023,1622897134851997696,"Ganjar Pranowo Mania Bubar, Noel: 100 Persen Enggak Dukung Ganjar lagi    https://t.co/zAyALCFCvY",18,55,167,630,in,1258626853541052421,1622897134851997696,ajengcute16__,https://twitter.com/ajengcute16__/status/1622897134851997696,
Tue Feb 07 09:14:53 +0000 2023,1622886608570826754,"Jhon Sitorus memastikan ada atau tidak adanya Relawan Jokowi Mania (JoMan), Ganjar Pranowo akan jadi Presiden RI 2024  Jhon menegaskan Relawan Ganjar Pranowo adalah orang-orang yang anti terhadap INTOLERANSI dengan semangat pancasila  https://t.co/Wb5YjU87ZB",22,428,107,996,in,1102461866129776640,1622886608570826754,Miduk17,https://twitter.com/Miduk17/status/1622886608570826754,
Tue Feb 07 05:22:43 +0000 2023,1622828179462430721,"Ada atau tidak adanya JoMan, Ganjar Pranowo akan jadi Presiden RI 2024  Mohon maaf, Ganjar Pranowo dan relawan Ganjar Pranowo bukan bagian dari orang yang mendukung KELOMPOK RADIKAL  Relawan Ganjar Pranowo adl orang2 yang ANTI terhadap INTOLERANSI dengan semangat PANCASILA https://t.co/Y9YStVcAoB",33,490,69,588,in,1102461866129776640,1622828179462430721,Miduk17,https://twitter.com/Miduk17/status/1622828179462430721,
Tue Feb 07 07:04:29 +0000 2023,1622853790646038530,"Udah ane bilang dari awal, ngedukung dan mendeklarasikan diri jadi sukarelawan Ganjar Pranowo ituh berat. Kgak ada fuluz nya, semuwa kegiatan lapangan dari kantong sndiri Mental ente kgak bakal kuwat..  Salah satu bukti 👇 https://t.co/jVzCDzLCym",16,109,135,540,in,55200751,1622853790646038530,WagimanDeep212_,https://twitter.com/WagimanDeep212_/status/1622853790646038530,
Tue Feb 07 07:09:19 +0000 2023,1622855008361545729,Alhamdulillah pulang dari Harlah Seabad NU bisa shalawatan bareng dengan nahdliyin yang hadir dari seantero Nusantara. Maturnuwun #1AbadNU https://t.co/mIrrLyxa8b,25,162,298,3468,in,109762193,1622855008361545729,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1622855008361545729,
Tue Feb 07 03:53:06 +0000 2023,1622805627805523968,Pembubaran Relawan Ganjar Pranowo Mania? https://t.co/qNFDyISyKd,52,277,388,1797,in,1068371293290946561,1622805627805523968,BosPurwa,https://twitter.com/BosPurwa/status/1622805627805523968,
Tue Feb 07 03:31:16 +0000 2023,1622800132910759938,"Di Acara PDIP, @ganjarpranowo jadi Rebutan.. Di Acara NU, @ganjarpranowo juga jadi Rebutan..  Bismillah semoga Menjadi Pertanda Baik Nggih🙏🇮🇩 https://t.co/GQrR2dEBvq",15,58,137,746,in,228628424,1622800132910759938,AirinDatangLagi,https://twitter.com/AirinDatangLagi/status/1622800132910759938,"ganjarpranowo, ganjarpranowo"
Tue Feb 07 00:56:55 +0000 2023,1622761288115064834,Menuju puncak seabad NU di Stadion Gelora Deltras Sidoarjo. Luar biasa ya semangatnya https://t.co/j2r1sbOls6,17,130,232,2646,in,109762193,1622761288115064834,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1622761288115064834,
Tue Feb 07 00:48:29 +0000 2023,1622759165033857025,"Antusiasme yang luar biasa warga Nahdliyin kepada Pak @ganjarpranowo pada Puncak Peringatan Satu Abad NU, Stadion Gelora Deltras Sidoarjo pagi ini 😊🙏  #SatuAbadNU https://t.co/jpDmbb1JfU",6,18,95,613,in,1457046180,1622759165033857025,Relawan_GPXMMD,https://twitter.com/Relawan_GPXMMD/status/1622759165033857025,ganjarpranowo
Mon Feb 06 13:08:57 +0000 2023,1622583125049249793,"✅️ Belum DEKLARASI ✅️ Masih sibuk KERJA utk Rakyat ✅️ Tidak kampanye dirumah ibadah ✅️ Belum kampanye ke daerah2  Tapi nama Ganjar Pranowo selalu NOMOR 1 disemua lembaga Survey  CURI START Kampanye tak ada artinya, karena RAKYAT menentukan pilihannya sendiri bukan partai https://t.co/TrG9AJUEc4",18,363,73,485,in,1102461866129776640,1622583125049249793,Miduk17,https://twitter.com/Miduk17/status/1622583125049249793,
Mon Feb 06 08:58:27 +0000 2023,1622520082655240193,"Survei terbaru. Anies yg diobral keliling, Ganjar yg jauh melesat.  Wow! Elektabilitas Ganjar Pranowo Jauh Melesat, ungguli Prabowo dan Anies. https://t.co/jynbf0VlZT https://t.co/fgb88G96qk",29,317,180,1032,in,154435354,1622520082655240193,ch_chotimah2,https://twitter.com/ch_chotimah2/status/1622520082655240193,
Mon Feb 06 01:53:46 +0000 2023,1622413209495031808,"Lagi dukungan warga NTB ke Ganjar Pranowo. Anies yg jauh-jauh datang, Ganjar yg didukung dan didoakan.  Satukan Doa dan Tekad Untuk Ganjar Di Pilpres 2024. https://t.co/iHA8OfKSRf",5,48,118,492,in,154435354,1622413209495031808,ch_chotimah2,https://twitter.com/ch_chotimah2/status/1622413209495031808,
